sample_name	age	age_month_selective	age_unit	altitude	altitude_m	anonymized_name	basophils	body_condition	collection_date	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	eosinophils	extracted_dna_avail_now	geo_loc_name	haemoglobin	hct	herd_identity_	host_subject_id	host_taxid	ifng_plate	ifng_run_date	ifngpoke_ng_ml	latitude	latitude_deg	longitude	longitude_deg	lymphocytes	milk	monocytes	physical_specimen_location	physical_specimen_remaining	pregnant	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	rbc	sample_scientific_name	sample_taxid	sample_type	scientific_name	segs	strongyle_epg	tb_status2	title	total_horn_width	wbc
1736.O41.0610	66	66	months	0	0.0	O41.0610	0	3.5	2010-06-08 00:00:00	2010-06-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O41	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	23.7	70	Lower_Sabie	O41	37445	3	10/23/12	1.293	-23.82	-23.82	31.44	31.44	48	False	12	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	20	bovine gut metagenome	506599	stool	bovine gut metagenome	31	0	NEG	Ezenwa_Cape_Buffalo	73	8.2
1736.O41.1109	59	59	months	0	0.0	O41.1109	0	2.5	2009-11-15 00:00:00	2009-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O41	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	25	37.2	Lower_Sabie	O41	37445	4	10/23/12	0.605	-23.82	-23.82	31.44	31.44	0	False	82	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.96	bovine gut metagenome	506599	stool	bovine gut metagenome	12	0	NEG	Ezenwa_Cape_Buffalo	70	80
1736.O41.1110	72	72	months	0	0.0	O41.1110	0	3	2010-11-26 00:00:00	2010-11-26	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O41	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	10.8	32.7	Lower_Sabie	O41	37445	15	10/30/12	1.578	-23.82	-23.82	31.44	31.44	14	False	45	CCME	True	late	True				1736	8.91	bovine gut metagenome	506599	stool	bovine gut metagenome	31	50	NEG	Ezenwa_Cape_Buffalo	74.5	10.2
1736.O41.1111	83	83	months	0	0.0	O41.1111	0	2.75	2011-11-15 00:00:00	2011-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O41	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	20	True	South Africa	10.6	36.2	Lower_Sabie	O41	37445	22	11/5/12	0.405	-23.82	-23.82	31.44	31.44	35	False	18	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.68	bovine gut metagenome	506599	stool	bovine gut metagenome	27	0	NEG	Ezenwa_Cape_Buffalo	75	10.2
1736.O43.1109	Missing: Not provided	Missing: Not provided	months	0	0.0	O43.1109	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O43	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable		True	South Africa	Missing: Not provided	Missing: Not provided	Missing: Not provided	O43	37445	Missing: Not provided	Missing: Not provided	Missing: Not provided	-23.82	-23.82	31.44	31.44	Missing: Not provided	Missing: Not provided	Missing: Not provided	CCME	True	Missing: Not provided	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Ezenwa_Cape_Buffalo	Missing: Not provided	Missing: Not provided
1736.O44.0210	65	65	months	0	0.0	O44.0210	0	3.5	2010-02-19 00:00:00	2010-02-19	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O44	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	31	True	South Africa	5.1	20.9	Other	O44	37445	4	10/23/12	0.615	-23.82	-23.82	31.44	31.44	51	False	9	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	6.19	bovine gut metagenome	506599	stool	bovine gut metagenome	9	0	NEG	Ezenwa_Cape_Buffalo	70	24.5
1736.O44.0610	Missing: Not provided	Missing: Not provided	months	0	0.0	O44.0610	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O44	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable		True	South Africa	Missing: Not provided	Missing: Not provided	Missing: Not provided	O44	37445	Missing: Not provided	Missing: Not provided	Missing: Not provided	-23.82	-23.82	31.44	31.44	Missing: Not provided	Missing: Not provided	Missing: Not provided	CCME	True	Missing: Not provided	True				1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Ezenwa_Cape_Buffalo	Missing: Not provided	Missing: Not provided
1736.O44.0710	70	70	months	0	0.0	O44.0710	0	3	2010-07-01 00:00:00	2010-07-01	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O44	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	24.6	70	Other	O44	37445	3	10/23/12	0.564	-23.82	-23.82	31.44	31.44	41	False	25	CCME	True	no	True				1736	20	bovine gut metagenome	506599	stool	bovine gut metagenome	23	0	NEG	Ezenwa_Cape_Buffalo	71	4
1736.O44.1111	87	87	months	0	0.0	O44.1111	0	2.5	2011-11-29 00:00:00	2011-11-29	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O44	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	11.8	39.9	Lower_Sabie	O44	37445	22	11/5/12	0.542	-23.82	-23.82	31.44	31.44	14	False	54	CCME	True	no	True				1736	9.81	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	NEG	Ezenwa_Cape_Buffalo	73	7
1736.O44.1210	75	75	months	0	0.0	O44.1210	0	2.25	2010-12-03 00:00:00	2010-12-03	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O44	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	10.7	34.5	Other	O44	37445	15	10/30/12	0.314	-23.82	-23.82	31.44	31.44	18	False	45	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	7.82	bovine gut metagenome	506599	stool	bovine gut metagenome	27	50	NEG	Ezenwa_Cape_Buffalo	71.5	5.6
1736.O45b.0610	75	75	months	0	0.0	O45b.0610	0	3.5	2010-06-27 00:00:00	2010-06-27	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O45b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	14.2	54.3	Lower_Sabie	O45b	37445	3	10/23/12	0.618	-23.82	-23.82	31.44	31.44	50	True	14	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	12.67	bovine gut metagenome	506599	stool	bovine gut metagenome	21	0	NEG	Ezenwa_Cape_Buffalo	61.5	12
1736.O45b.0611	87	87	months	0	0.0	O45b.0611	0	3	2011-06-07 00:00:00	2011-06-07	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O45b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	3	True	South Africa	11	35.5	Lower_Sabie	O45b	37445	21	11/5/12	0.152	-23.82	-23.82	31.44	31.44	34	False	41	CCME	True	early/mid	True				1736	7.5	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	NEG	Ezenwa_Cape_Buffalo	63.5	8.7
1736.O45b.0709	64	64	months	0	0.0	O45b.0709	1	4.25	2009-07-16 00:00:00	2009-07-16	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O45b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	12.6	36.5	Lower_Sabie	O45b	37445	33	11/13/12	0.143	-23.82	-23.82	31.44	31.44	55	False	22	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.64	bovine gut metagenome	506599	stool	bovine gut metagenome	11	0	NEG	Ezenwa_Cape_Buffalo	63	8.7
1736.O45b.1109	67	67	months	0	0.0	O45b.1109	0	2.75	2009-11-10 00:00:00	2009-11-10	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O45b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	25	39.1	Lower_Sabie	O45b	37445	4	10/23/12	0.218	-23.82	-23.82	31.44	31.44	13	False	61	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.38	bovine gut metagenome	506599	stool	bovine gut metagenome	17	0	NEG	Ezenwa_Cape_Buffalo	61.5	80
1736.O45b.1211	92	92	months	0	0.0	O45b.1211	0	2.25	2011-12-02 00:00:00	2011-12-02	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O45b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	13	True	South Africa	10.8	35.6	Lower_Sabie	O45b	37445	22	11/5/12	0.167	-23.82	-23.82	31.44	31.44	44	False	20	CCME	True	mid	True				1736	7.68	bovine gut metagenome	506599	stool	bovine gut metagenome	23	50	NEG	Ezenwa_Cape_Buffalo	63	9.1
1736.O46.0609	108	108	months	0	0.0	O46.0609	1	3.5	2009-06-23 00:00:00	2009-06-23	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O46	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	11.6	39.8	Lower_Sabie	O46	37445	43	12/7/12	0.949	-23.82	-23.82	31.44	31.44	56	True	13	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	9.24	bovine gut metagenome	506599	stool	bovine gut metagenome	21	0	NEG	Ezenwa_Cape_Buffalo	66	4.1
1736.O46.0610	120	120	months	0	0.0	O46.0610	0	2.5	2010-06-25 00:00:00	2010-06-25	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O46	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	14	True	South Africa	13.4	48	Other	O46	37445	3	10/23/12	0.655	-23.82	-23.82	31.44	31.44	67	True	1	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.76	bovine gut metagenome	506599	stool	bovine gut metagenome	18	250	POS	Ezenwa_Cape_Buffalo	66.5	9.8
1736.O46.0611	Missing: Not provided	Missing: Not provided	months	0	0.0	O46.0611	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O46	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable		True	South Africa	Missing: Not provided	Missing: Not provided	Missing: Not provided	O46	37445	Missing: Not provided	Missing: Not provided	Missing: Not provided	-23.82	-23.82	31.44	31.44	Missing: Not provided	Missing: Not provided	Missing: Not provided	CCME	True	Missing: Not provided	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Ezenwa_Cape_Buffalo	Missing: Not provided	Missing: Not provided
1736.O46.1109	113	113	months	0	0.0	O46.1109	0	1.5	2009-11-03 00:00:00	2009-11-03	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O46	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	11.4	39.4	Other	O46	37445	4	10/23/12	0.808	-23.82	-23.82	31.44	31.44	32	False	29	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.61	bovine gut metagenome	506599	stool	bovine gut metagenome	30	0	POS	Ezenwa_Cape_Buffalo	66.5	7.4
1736.O46.1110	125	125	months	0	0.0	O46.1110	0	1.75	2010-11-20 00:00:00	2010-11-20	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O46	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	10.9	35.3	Other	O46	37445	15	10/30/12	1.263	-23.82	-23.82	31.44	31.44	42	False	16	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.41	bovine gut metagenome	506599	stool	bovine gut metagenome	27	50	POS	Ezenwa_Cape_Buffalo	66.5	8.9
1736.O47b.0111	54	54	months	0	0.0	O47b.0111	0	3.5	2011-01-20 00:00:00	2011-01-20	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	41	True	South Africa	9.2	32.8	Other	O47b	37445	15	10/30/12	0.324	-23.82	-23.82	31.44	31.44	40	False	8	CCME	True	no	True				1736	8.09	bovine gut metagenome	506599	stool	bovine gut metagenome	11	0	POS	Ezenwa_Cape_Buffalo	73.5	12.1
1736.O47b.0610	46	46	months	0	0.0	O47b.0610	0	3.5	2010-06-09 00:00:00	2010-06-09	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	15.4	54.9	Other	O47b	37445	3	10/23/12	1.295	-23.82	-23.82	31.44	31.44	8	False	67	CCME	True	no	True				1736	15.26	bovine gut metagenome	506599	stool	bovine gut metagenome	13	300	POS	Ezenwa_Cape_Buffalo	69	10.2
1736.O47b.0711	60	60	months	0	0.0	O47b.0711	0	4	2011-07-27 00:00:00	2011-07-27	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	5	True	South Africa	13.5	43.1	Other	O47b	37445	21	11/5/12	0.38	-23.82	-23.82	31.44	31.44	11	False	64	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	11.05	bovine gut metagenome	506599	stool	bovine gut metagenome	20	0	POS	Ezenwa_Cape_Buffalo	76.5	7.7
1736.O47b.0809	36	36	months	0	0.0	O47b.0809	1	3.5	2009-08-04 00:00:00	2009-08-04	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	14.6	46	Other	O47b	37445	33	11/13/12	0.55	-23.82	-23.82	31.44	31.44	65	False	4	CCME	True	no	True				1736	12.95	bovine gut metagenome	506599	stool	bovine gut metagenome	20	0	POS	Ezenwa_Cape_Buffalo	62.5	10.5
1736.O47b.1109	40	40	months	0	0.0	O47b.1109	0	2.75	2009-11-29 00:00:00	2009-11-29	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	25	31.3	Other	O47b	37445	4	10/23/12	1.055	-23.82	-23.82	31.44	31.44	28	False	33	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.47	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	POS	Ezenwa_Cape_Buffalo	62	80
1736.O47b.1211	65	65	months	0	0.0	O47b.1211	0	2.75	2011-12-07 00:00:00	2011-12-07	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	26	True	South Africa	12.6	41.8	Other	O47b	37445	22	11/5/12	0.774	-23.82	-23.82	31.44	31.44	14	False	36	CCME	True	mid	True				1736	10.11	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	POS	Ezenwa_Cape_Buffalo	79	15.4
1736.O48.0609	51	51	months	0	0.0	O48.0609	0	4.5	2009-06-17 00:00:00	2009-06-17	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O48	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	10.8	37.7	Lower_Sabie	O48	37445	32	11/13/12	0.162	-23.82	-23.82	31.44	31.44	71	False	9	CCME	True	early	True				1736	10.07	bovine gut metagenome	506599	stool	bovine gut metagenome	8	0	NEG	Ezenwa_Cape_Buffalo	71	5.7
1736.O48.0610	63	63	months	0	0.0	O48.0610	0	3	2010-06-29 00:00:00	2010-06-29	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O48	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	13.4	46.9	Lower_Sabie	O48	37445	3	10/23/12	0.737	-23.82	-23.82	31.44	31.44	51	True	13	CCME	True	no	True				1736	11.85	bovine gut metagenome	506599	stool	bovine gut metagenome	28	0	POS	Ezenwa_Cape_Buffalo	70.5	9.6
1736.O48.0711	76	76	months	0	0.0	O48.0711	0	2.5	2011-07-04 00:00:00	2011-07-04	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O48	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	5	True	South Africa	14.2	35.7	Lower_Sabie	O48	37445	21	11/5/12	0.207	-23.82	-23.82	31.44	31.44	24	True	44	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.16	bovine gut metagenome	506599	stool	bovine gut metagenome	27	0	POS	Ezenwa_Cape_Buffalo	73	6.5
1736.O48.1109	56	56	months	0	0.0	O48.1109	0	2.25	2009-11-15 00:00:00	2009-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo O48	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	3	True	South Africa	25	43.5	Lower_Sabie	O48	37445	4	10/23/12	0.926	-23.82	-23.82	31.44	31.44	11	False	61	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	10.22	bovine gut metagenome	506599	stool	bovine gut metagenome	25	0	POS	Ezenwa_Cape_Buffalo	69	80
