sample_name	age	age_unit	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	taxon_id	title	tot_mass
1748.5.30.12.P.9.D	Missing: Not provided	months	0.0	5.30.12.P.9.D	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-30	GAZ:United States of America	0	BLANK42	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK42	8930	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.5.30.12.P.9.V	Missing: Not provided	months	0.0	5.30.12.P.9.V	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-30	GAZ:United States of America	0	BLANK43	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK43	8930	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.5.30.12.P.CTRL.BENCH.PAPER	Missing: Not provided	months	0.0	5.30.12.P.CTRL.BENCH.PAPER	Not applicable	UBERON:sebum	Not applicable	2012-05-30	GAZ:United States of America	0	BLANK44	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK44	8930	40.01	40.01	Not applicable	-105.271	-104.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	metagenomes	408169	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.5.30.12.P.CTRL.MOUTH	Missing: Not provided	months	0.0	5.30.12.P.CTRL.MOUTH	UBERON:oral cavity	UBERON:sebum	UBERON:saliva	2012-05-30	GAZ:United States of America	0	BLANK45	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK45	9606	40.01	40.01	Not applicable	-105.271	-103.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	human oral metagenome	447426	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.1.D	Missing: Not provided	months	0.0	6.15.12.I.1.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK46	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK46	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.1.V	Missing: Not provided	months	0.0	6.15.12.I.1.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK47	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK47	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.10.D	Missing: Not provided	months	0.0	6.15.12.I.10.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK48	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK48	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.10.V	Missing: Not provided	months	0.0	6.15.12.I.10.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK49	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK49	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.11.D	Missing: Not provided	months	0.0	6.15.12.I.11.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK5	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK5	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.11.V	Missing: Not provided	months	0.0	6.15.12.I.11.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK50	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK50	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.12.D	Missing: Not provided	months	0.0	6.15.12.I.12.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK51	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK51	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.12.V	Missing: Not provided	months	0.0	6.15.12.I.12.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK52	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK52	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.13.D	Missing: Not provided	months	0.0	6.15.12.I.13.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK53	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK53	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.13.V	Missing: Not provided	months	0.0	6.15.12.I.13.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK54	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK54	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.14.D	Missing: Not provided	months	0.0	6.15.12.I.14.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK55	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK55	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.14.V	Missing: Not provided	months	0.0	6.15.12.I.14.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK56	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK56	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.15.D	Missing: Not provided	months	0.0	6.15.12.I.15.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK6	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK6	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.15.V	Missing: Not provided	months	0.0	6.15.12.I.15.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK7	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK7	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.16.D	Missing: Not provided	months	0.0	6.15.12.I.16.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	BLANK9	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	misc environment	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	BLANK9	8516	40.01	40.01	Not applicable	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	control blank	metagenome	Not applicable	256318	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.16.V	Missing: Not provided	months	0.0	6.15.12.I.16.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral right distal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.17.D	Missing: Not provided	months	0.0	6.15.12.I.17.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal medial trunk	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.17.V	Missing: Not provided	months	0.0	6.15.12.I.17.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral medial trunk	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.18.D	Missing: Not provided	months	0.0	6.15.12.I.18.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal right side of trunk	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.18.V	Missing: Not provided	months	0.0	6.15.12.I.18.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral right side of trunk	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.19.D	Missing: Not provided	months	0.0	6.15.12.I.19.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal left distal arm section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.19.V	Missing: Not provided	months	0.0	6.15.12.I.19.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral left distal arm section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.2.D	Missing: Not provided	months	0.0	6.15.12.I.2.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal left proximal arm	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.2.V	Missing: Not provided	months	0.0	6.15.12.I.2.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral left proximal arm	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
