sample_name	age	age_group	age_unit	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	larval_tetracycline	latitude	latitude_deg	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_name_in_tube	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	title	village
1064.Royal.Jelly.30	Not applicable		days	0	0.0	Royal.Jelly.30	UBERON:multi-cellular organism	UBERON:secretion	UBERON:hypopharynx	Not applicable	True	GAZ:Puerto Rico	0	0	Royal Jelly preserved and frozen	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	Royal Jelly 30	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	2	gut metagenome	749906	royal jelly	insect metagenome		Microbiome of honey bees from Puerto Rico	Gurabo
1064.Royal.Jelly.36	Not applicable		days	0	0.0	Royal.Jelly.36	UBERON:multi-cellular organism	UBERON:secretion	UBERON:hypopharynx	Not applicable	True	GAZ:Puerto Rico	0	0	Royal Jelly preserved and frozen	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	Royal Jelly 36	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	3	gut metagenome	749906	royal jelly	insect metagenome		Microbiome of honey bees from Puerto Rico	Gurabo
1064.Royal.Jelly.P4	Not applicable		days	0	0.0	Royal.Jelly.P4	UBERON:multi-cellular organism	UBERON:secretion	UBERON:hypopharynx	Not applicable	True	GAZ:Puerto Rico	0	0	Royal Jelly preserved and frozen	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	Royal Jelly P4	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	1	gut metagenome	749906	royal jelly	insect metagenome		Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV177	Not applicable	larvae	days	0	0.0	W.CJV177	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV177	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	154	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV178	Not applicable	larvae	days	0	0.0	W.CJV178	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV178	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	155	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV179	Not applicable	larvae	days	0	0.0	W.CJV179	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV179	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	156	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV180	Not applicable	larvae	days	0	0.0	W.CJV180	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV180	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	157	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV181	Not applicable	larvae	days	0	0.0	W.CJV181	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV181	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	158	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV182	Not applicable	larvae	days	0	0.0	W.CJV182	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV182	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	159	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV183	Not applicable	pupae	days	0	0.0	W.CJV183	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Pupae body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV183	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	160	gut metagenome	749906	bee pupa	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV184	Not applicable	pupae	days	0	0.0	W.CJV184	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Pupae body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV184	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	161	gut metagenome	749906	bee pupa	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV185	Not applicable	pupae	days	0	0.0	W.CJV185	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Pupae body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV185	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	162	gut metagenome	749906	bee pupa	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV186	Not applicable	pupae	days	0	0.0	W.CJV186	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Pupae body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV186	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	163	gut metagenome	749906	bee pupa	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV187	Not applicable	pupae	days	0	0.0	W.CJV187	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Pupae body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV187	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	164	gut metagenome	749906	bee pupa	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV188	Not applicable	pupae	days	0	0.0	W.CJV188	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11	True	GAZ:Puerto Rico	0	0	Whole Pupae body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV188	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	165	gut metagenome	749906	bee pupa	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV215	Not applicable	larvae	days	0	0.0	W.CJV215	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV215	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	214	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV216	Not applicable	larvae	days	0	0.0	W.CJV216	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV216	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	215	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV217	Not applicable	larvae	days	0	0.0	W.CJV217	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV217	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	216	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV218	Not applicable	larvae	days	0	0.0	W.CJV218	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV218	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	217	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
1064.W.CJV219	Not applicable	larvae	days	0	0.0	W.CJV219	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-16	True	GAZ:Puerto Rico	0	0	Whole Larval Body	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	W-CJV219	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	218	gut metagenome	749906	bee larva	insect metagenome	Not applicable	Microbiome of honey bees from Puerto Rico	Gurabo
